SN:3K430000001911 BD:Sep 25 2018 VC:499143b MD5:6a0dee4b41d0e9361e609a0d5f97aa68
SysTime,                      Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,         LTC0_v,      LTC0_v_sd,         LTC1_v,      LTC1_v_sd,         Batt_v,      Batt_v_sd,   BATT_PERCENT,BATT_PERCENT_sd, Temp_Status_mA,Temp_Status_mA_sd,Analyzer_Status_mA,Analyzer_Status_mA_sd,       Fit_Flag,      MIU_VALVE,       MIU_DESC, Wind Speed (m/s),Azimuth (deg),Elevation (deg),Speed-of-Sound (m/s),Temperature (C)
09/14/2020 14:02:07.073, 09/14/2020 14:02:07.008, 2.72995e+0, 2.22813e-3, 4.92035e+2, 1.00809e+0, 1.80468e+4, 2.58335e+1, 2.78012e+0, 2.28691e-3, 5.01078e+2, 1.03353e+0, 5.03878e+2, 9.94323e-3, 3.23821e+1, 2.43624e-2, 3.55393e+1, 9.44915e-3, 3.49237e+0, 4.09167e-4, 2.31666e+0, 2.96552e-4, -1.72939e+0, 0.00000e+0, -7.01478e+0, 9.36222e-16, 5.28036e+0, 4.41609e-4, 9.90686e+1, 8.28535e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:02:17.012, 09/14/2020 14:02:16.953, 2.73359e+0, 2.25434e-3, 4.97025e+2, 2.41535e+0, 1.80809e+4, 2.05187e+1, 2.78393e+0, 2.26436e-3, 5.06178e+2, 2.46480e+0, 5.03884e+2, 1.47474e-2, 3.24110e+1, 2.37356e-2, 3.55684e+1, 6.36228e-3, 3.49242e+0, 4.94569e-4, 2.31677e+0, 2.10151e-4, -1.72939e+0, 0.00000e+0, -7.01478e+0, 9.36222e-16, 5.28169e+0, 3.83276e-4, 9.90935e+1, 7.19092e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:02:26.958, 09/14/2020 14:02:26.898, 2.71794e+0, 9.08155e-3, 5.00005e+2, 4.87121e-1, 1.81377e+4, 3.12355e+1, 2.76815e+0, 9.22614e-3, 5.09241e+2, 4.93343e-1, 5.03876e+2, 1.46461e-2, 3.24427e+1, 7.26819e-3, 3.55913e+1, 6.76306e-3, 3.49247e+0, 4.74060e-4, 2.31663e+0, 1.55337e-4, -1.72939e+0, 0.00000e+0, -7.01478e+0, 9.36222e-16, 5.28303e+0, 3.81620e-4, 9.91188e+1, 7.15985e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:02:36.904, 09/14/2020 14:02:36.843, 2.69995e+0, 4.87385e-3, 4.95006e+2, 2.00955e+0, 1.81668e+4, 1.76044e+1, 2.74991e+0, 4.97805e-3, 5.04165e+2, 2.04893e+0, 5.03867e+2, 7.36600e-3, 3.24781e+1, 7.95287e-3, 3.56185e+1, 1.00602e-2, 3.49197e+0, 4.15062e-4, 2.31676e+0, 2.65170e-4, -1.72939e+0, 0.00000e+0, -7.01478e+0, 9.36222e-16, 5.28434e+0, 3.90497e-4, 9.91433e+1, 7.32641e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:02:46.853, 09/14/2020 14:02:46.788, 2.71870e+0, 2.92517e-3, 4.87954e+2, 2.63334e+0, 1.81828e+4, 3.16434e+1, 2.76905e+0, 2.95253e-3, 4.96991e+2, 2.68165e+0, 5.03855e+2, 7.02848e-3, 3.25045e+1, 2.17157e-2, 3.56452e+1, 7.32146e-3, 3.49291e+0, 4.28775e-4, 2.31635e+0, 3.25311e-4, -1.72939e+0, 0.00000e+0, -7.01478e+0, 9.36222e-16, 5.28565e+0, 4.75854e-4, 9.91678e+1, 8.92785e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:02:56.800, 09/14/2020 14:02:56.734, 2.71128e+0, 3.68299e-3, 4.79485e+2, 2.84851e+0, 1.81736e+4, 2.74908e+1, 2.76147e+0, 3.73825e-3, 4.88360e+2, 2.89958e+0, 5.03850e+2, 1.05637e-2, 3.25550e+1, 2.59537e-2, 3.56701e+1, 7.90710e-3, 3.49278e+0, 3.23789e-4, 2.31641e+0, 2.88603e-4, -1.72939e+0, 0.00000e+0, -7.01477e+0, 3.36659e-6, 5.28698e+0, 4.21756e-4, 9.91929e+1, 7.91287e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:03:06.741, 09/14/2020 14:03:06.679, 2.69213e+0, 1.07958e-2, 4.69219e+2, 2.98136e+0, 1.81521e+4, 2.76714e+1, 2.74190e+0, 1.10412e-2, 4.77894e+2, 3.04504e+0, 5.03845e+2, 1.07700e-2, 3.25636e+1, 1.35581e-2, 3.56989e+1, 8.87878e-3, 3.49297e+0, 4.00138e-4, 2.31640e+0, 2.56499e-4, -1.72939e+0, 0.00000e+0, -7.01477e+0, 9.36222e-16, 5.28831e+0, 3.93487e-4, 9.92178e+1, 7.38250e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:03:16.681, 09/14/2020 14:03:16.624, 2.65666e+0, 6.33807e-3, 4.61988e+2, 1.65060e+0, 1.80988e+4, 1.86013e+1, 2.70563e+0, 6.48230e-3, 4.70504e+2, 1.68533e+0, 5.03844e+2, 8.91479e-3, 3.25861e+1, 1.13898e-2, 3.57231e+1, 8.22113e-3, 3.49302e+0, 3.52957e-4, 2.31622e+0, 2.25050e-4, -1.72939e+0, 0.00000e+0, -7.01477e+0, 9.36222e-16, 5.28964e+0, 4.03595e-4, 9.92428e+1, 7.57215e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:03:26.633, 09/14/2020 14:03:26.569, 2.65137e+0, 2.45110e-3, 4.59020e+2, 3.88412e-1, 1.80525e+4, 1.88308e+1, 2.70011e+0, 2.46322e-3, 4.67459e+2, 3.99697e-1, 5.03848e+2, 7.83271e-3, 3.26082e+1, 1.14340e-2, 3.57500e+1, 8.37008e-3, 3.49230e+0, 5.42620e-4, 2.31640e+0, 3.28121e-4, -1.72939e+0, 0.00000e+0, -7.01476e+0, 3.54684e-6, 5.29091e+0, 3.98696e-4, 9.92665e+1, 7.48022e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:03:36.579, 09/14/2020 14:03:36.513, 2.66624e+0, 6.88278e-3, 4.74499e+2, 1.08580e+1, 1.80336e+4, 2.62216e+1, 2.71520e+0, 7.00194e-3, 4.83213e+2, 1.10590e+1, 5.03857e+2, 1.36817e-2, 3.26237e+1, 9.92004e-3, 3.57751e+1, 7.62327e-3, 3.49220e+0, 5.29164e-4, 2.31624e+0, 3.29203e-4, -1.72939e+0, 0.00000e+0, -7.01475e+0, 3.24345e-6, 5.29228e+0, 3.98081e-4, 9.92922e+1, 7.46868e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:03:46.523, 09/14/2020 14:03:46.459, 2.65030e+0, 1.36247e-2, 4.94975e+2, 9.45123e-1, 1.80904e+4, 3.63233e+1, 2.69912e+0, 1.38001e-2, 5.04094e+2, 9.61367e-1, 5.03850e+2, 7.28739e-3, 3.26602e+1, 1.69049e-2, 3.58006e+1, 8.66742e-3, 3.49221e+0, 2.92225e-4, 2.31620e+0, 3.41261e-4, -1.72939e+0, 0.00000e+0, -7.01474e+0, 1.17559e-5, 5.29362e+0, 3.83247e-4, 9.93174e+1, 7.19037e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:03:56.470, 09/14/2020 14:03:56.404, 2.59363e+0, 2.19979e-2, 4.87241e+2, 4.44817e+0, 1.81659e+4, 2.11152e+1, 2.64162e+0, 2.23664e-2, 4.96256e+2, 4.52333e+0, 5.03855e+2, 1.51173e-2, 3.26897e+1, 1.62260e-2, 3.58371e+1, 1.29626e-2, 3.49228e+0, 3.63616e-4, 2.31613e+0, 2.77097e-4, -1.72939e+0, 0.00000e+0, -7.01468e+0, 1.91032e-5, 5.29491e+0, 4.45232e-4, 9.93417e+1, 8.35333e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:04:06.408, 09/14/2020 14:04:06.350, 2.56635e+0, 4.57487e-3, 4.77064e+2, 1.43366e+0, 1.81820e+4, 1.52638e+1, 2.61387e+0, 4.68280e-3, 4.85899e+2, 1.45584e+0, 5.03843e+2, 1.21581e-2, 3.27337e+1, 1.22181e-2, 3.58706e+1, 6.41928e-3, 3.49220e+0, 4.59317e-4, 2.31632e+0, 3.06828e-4, -1.72939e+0, 0.00000e+0, -7.01461e+0, 2.54843e-5, 5.29622e+0, 4.00217e-4, 9.93661e+1, 7.50876e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:04:16.357, 09/14/2020 14:04:16.294, 2.57192e+0, 5.13948e-3, 4.75126e+2, 5.36627e-1, 1.81937e+4, 2.16362e+1, 2.61958e+0, 5.24420e-3, 4.83931e+2, 5.47705e-1, 5.03833e+2, 1.06802e-2, 3.27786e+1, 1.79931e-2, 3.58841e+1, 5.25704e-3, 3.49234e+0, 5.36780e-4, 2.31629e+0, 2.52039e-4, -1.72939e+0, 0.00000e+0, -7.01453e+0, 2.20204e-5, 5.29754e+0, 4.23384e-4, 9.93911e+1, 7.94341e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:04:26.322, 09/14/2020 14:04:26.239, 2.61538e+0, 1.57554e-2, 4.99112e+2, 1.83648e+1, 1.84683e+4, 2.47672e+2, 2.66460e+0, 1.66727e-2, 5.08507e+2, 1.88387e+1, 5.03819e+2, 1.17902e-2, 3.28217e+1, 2.67184e-2, 3.59127e+1, 1.02395e-2, 3.49190e+0, 4.78451e-4, 2.31615e+0, 2.61726e-4, -1.72939e+0, 0.00000e+0, -7.01448e+0, 0.00000e+0, 5.29884e+0, 4.53223e-4, 9.94154e+1, 8.50325e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:04:36.248, 09/14/2020 14:04:36.184, 2.64549e+0, 7.55100e-3, 5.43698e+2, 4.07588e+0, 2.00275e+4, 6.78075e+2, 2.69956e+0, 8.62681e-3, 5.54812e+2, 4.48766e+0, 5.01930e+2, 4.89684e+0, 3.28527e+1, 1.34970e-2, 3.59339e+1, 6.32207e-3, 3.49176e+0, 3.66908e-4, 2.31580e+0, 2.04327e-4, -1.72939e+0, 0.00000e+0, -7.01448e+0, 0.00000e+0, 5.30017e+0, 3.73383e-4, 9.94403e+1, 7.00531e-3, 2.00000e+1, 0.00000e+0, 1.85000e+1, 4.74342e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:04:46.196, 09/14/2020 14:04:46.130, 2.62553e+0, 1.77468e-1, 5.34892e+2, 3.01499e+1, 2.37439e+4, 2.70614e+3, 2.68919e+0, 1.78853e-1, 5.47863e+2, 3.01423e+1, 4.54684e+2, 6.94031e+1, 3.28882e+1, 2.31757e-2, 3.60003e+1, 2.76123e-2, 3.49172e+0, 1.57086e-3, 2.31631e+0, 5.31402e-4, -1.72939e+0, 0.00000e+0, -7.01450e+0, 8.50264e-6, 5.30120e+0, 6.33299e-4, 9.94597e+1, 1.18818e-2, 2.00000e+1, 0.00000e+0, 7.40000e+0, 3.86437e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:04:56.136, 09/14/2020 14:04:56.075, 1.60140e+0, 5.10473e-1, 3.14157e+2, 1.04853e+2, 2.30853e+4, 1.97549e+3, 1.64014e+0, 5.25689e-1, 3.21764e+2, 1.07951e+2, 5.03757e+2, 3.93308e-1, 3.29219e+1, 1.50513e-2, 3.59744e+1, 5.19992e-3, 3.49291e+0, 4.60086e-4, 2.31660e+0, 2.06002e-4, -1.72939e+0, 0.00000e+0, -7.01435e+0, 1.19156e-4, 5.30293e+0, 3.83589e-4, 9.94921e+1, 7.19680e-3, 2.00000e+1, 0.00000e+0, 1.72000e+1, 3.61478e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:05:06.083, 09/14/2020 14:05:06.020, 7.48825e-1, 9.05106e-2, 1.42836e+2, 1.71742e+1, 1.60415e+4, 1.79294e+3, 7.61185e-1, 9.34321e-2, 1.45194e+2, 1.77301e+1, 5.03856e+2, 1.46822e-2, 3.29536e+1, 1.16116e-2, 3.59980e+1, 9.83047e-3, 3.49248e+0, 5.21279e-4, 2.31702e+0, 3.29581e-4, -1.72939e+0, 0.00000e+0, -7.01412e+0, 0.00000e+0, 5.30425e+0, 3.86515e-4, 9.95169e+1, 7.25169e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:05:16.044, 09/14/2020 14:05:15.965, 5.78572e-1, 2.61618e-2, 1.10023e+2, 5.25414e+0, 1.14658e+4, 1.03346e+3, 5.85308e-1, 2.70841e-2, 1.11304e+2, 5.43276e+0, 5.03846e+2, 1.28774e-2, 3.29852e+1, 2.47856e-2, 3.60307e+1, 1.04115e-2, 3.49198e+0, 8.81260e-4, 2.31693e+0, 5.07751e-4, -1.72939e+0, 0.00000e+0, -7.01412e+0, 0.00000e+0, 5.30557e+0, 3.78388e-4, 9.95416e+1, 7.09920e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:05:25.984, 09/14/2020 14:05:25.917, 5.26365e-1, 8.16252e-3, 9.93880e+1, 1.84345e+0, 9.02447e+3, 5.51488e+2, 5.31163e-1, 8.53227e-3, 1.00294e+2, 1.91612e+0, 5.03840e+2, 9.53768e-3, 3.30213e+1, 1.62007e-2, 3.60642e+1, 7.77084e-3, 3.49180e+0, 5.73876e-4, 2.31677e+0, 4.50948e-4, -1.72939e+0, 0.00000e+0, -7.01412e+0, 0.00000e+0, 5.30683e+0, 3.91128e-4, 9.95652e+1, 7.33824e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:05:35.923, 09/14/2020 14:05:35.862, 5.11387e-1, 1.83771e-3, 9.55242e+1, 5.74708e-1, 7.52745e+3, 3.82290e+2, 5.15267e-1, 2.04897e-3, 9.62489e+1, 6.13795e-1, 5.03826e+2, 1.39862e-2, 3.30426e+1, 1.90920e-2, 3.60867e+1, 5.90184e-3, 3.49214e+0, 4.47362e-4, 2.31705e+0, 2.47924e-4, -1.72939e+0, 0.00000e+0, -7.01412e+0, 0.00000e+0, 5.30818e+0, 3.91910e-4, 9.95906e+1, 7.35291e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:05:45.864, 09/14/2020 14:05:45.807, 5.07302e-1, 6.08670e-4, 9.42894e+1, 4.32614e-1, 6.49070e+3, 2.51964e+2, 5.10617e-1, 7.27010e-4, 9.49055e+1, 4.53548e-1, 5.03814e+2, 1.00044e-2, 3.30779e+1, 1.54870e-2, 3.61007e+1, 5.30648e-3, 3.49242e+0, 7.60076e-4, 2.31679e+0, 1.97535e-4, -1.72939e+0, 0.00000e+0, -7.01412e+0, 0.00000e+0, 5.30947e+0, 3.73560e-4, 9.96149e+1, 7.00863e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:05:55.817, 09/14/2020 14:05:55.752, 5.06493e-1, 3.24474e-4, 9.36018e+1, 1.86488e-1, 5.80313e+3, 1.72943e+2, 5.09449e-1, 4.04207e-4, 9.41482e+1, 1.91558e-1, 5.03808e+2, 1.10232e-2, 3.31112e+1, 1.41019e-2, 3.61167e+1, 5.29813e-3, 3.49371e+0, 5.72852e-4, 2.31724e+0, 2.06007e-4, -1.72939e+0, 0.00000e+0, -7.01412e+0, 0.00000e+0, 5.31078e+0, 4.33242e-4, 9.96394e+1, 8.12838e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:06:05.765, 09/14/2020 14:06:05.698, 5.06308e-1, 4.29238e-4, 9.34491e+1, 2.53044e-1, 5.32250e+3, 1.21142e+2, 5.09018e-1, 4.15574e-4, 9.39491e+1, 2.59714e-1, 5.03798e+2, 7.82837e-3, 3.31278e+1, 1.54766e-2, 3.61494e+1, 1.06611e-2, 3.49303e+0, 4.99321e-4, 2.31698e+0, 2.66818e-4, -1.72939e+0, 0.00000e+0, -7.01412e+0, 0.00000e+0, 5.31209e+0, 3.93098e-4, 9.96641e+1, 7.37519e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:06:15.714, 09/14/2020 14:06:15.650, 5.06272e-1, 2.78701e-4, 9.32019e+1, 2.73730e-1, 4.95733e+3, 9.69892e+1, 5.08795e-1, 2.97691e-4, 9.36662e+1, 2.74786e-1, 5.03800e+2, 9.32455e-3, 3.31606e+1, 1.28539e-2, 3.61857e+1, 1.08272e-2, 3.49313e+0, 7.54388e-4, 2.31706e+0, 4.38978e-4, -1.72939e+0, 0.00000e+0, -7.01412e+0, 0.00000e+0, 5.31342e+0, 3.49536e-4, 9.96890e+1, 6.55790e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:06:25.655, 09/14/2020 14:06:25.595, 5.06219e-1, 4.78282e-4, 9.30607e+1, 3.25754e-1, 4.66915e+3, 9.04534e+1, 5.08593e-1, 4.56733e-4, 9.34973e+1, 3.32230e-1, 5.03800e+2, 1.30187e-2, 3.31830e+1, 1.76877e-2, 3.62167e+1, 6.50788e-3, 3.49457e+0, 7.52635e-4, 2.31676e+0, 1.99959e-4, -1.72939e+0, 0.00000e+0, -7.01412e+0, 0.00000e+0, 5.31465e+0, 3.69319e-4, 9.97120e+1, 6.92907e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:06:35.603, 09/14/2020 14:06:35.539, 5.06269e-1, 3.09345e-4, 9.27651e+1, 2.20353e-1, 4.42471e+3, 5.30410e+1, 5.08519e-1, 3.09861e-4, 9.31774e+1, 2.20756e-1, 5.03807e+2, 1.01958e-2, 3.31998e+1, 6.49416e-3, 3.62427e+1, 9.10361e-3, 3.49340e+0, 5.54424e-4, 2.31724e+0, 2.84474e-4, -1.72939e+0, 0.00000e+0, -7.01412e+0, 0.00000e+0, 5.31595e+0, 3.87259e-4, 9.97364e+1, 7.26564e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:06:45.551, 09/14/2020 14:06:45.484, 5.06722e-1, 3.31087e-4, 9.26264e+1, 2.24040e-1, 4.22415e+3, 7.51236e+1, 5.08872e-1, 3.34047e-4, 9.30194e+1, 2.24194e-1, 5.03823e+2, 2.24030e-2, 3.32317e+1, 3.29394e-2, 3.62743e+1, 1.01971e-2, 3.49339e+0, 5.00654e-4, 2.31712e+0, 1.61906e-4, -1.72939e+0, 0.00000e+0, -7.01412e+0, 0.00000e+0, 5.31724e+0, 3.14653e-4, 9.97605e+1, 5.90343e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:06:55.496, 09/14/2020 14:06:55.430, 5.06615e-1, 1.77975e-4, 9.24702e+1, 1.90776e-1, 4.00783e+3, 5.98001e+1, 5.08653e-1, 1.78322e-4, 9.28423e+1, 1.91601e-1, 5.03824e+2, 1.95833e-2, 3.32516e+1, 2.33719e-2, 3.63082e+1, 8.92722e-3, 3.49292e+0, 5.13586e-4, 2.31707e+0, 3.03342e-4, -1.72939e+0, 0.00000e+0, -7.01412e+0, 0.00000e+0, 5.31850e+0, 4.19786e-4, 9.97842e+1, 7.87592e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:07:05.444, 09/14/2020 14:07:05.382, 5.06591e-1, 1.41673e-4, 9.24094e+1, 2.02979e-1, 3.82450e+3, 4.45210e+1, 5.08536e-1, 1.38347e-4, 9.27641e+1, 2.04168e-1, 5.03807e+2, 8.98173e-2, 3.32726e+1, 1.22527e-2, 3.63288e+1, 7.62710e-3, 3.49338e+0, 6.34001e-4, 2.31677e+0, 3.24810e-4, -1.72939e+0, 0.00000e+0, -7.01412e+0, 0.00000e+0, 5.31979e+0, 4.26392e-4, 9.98085e+1, 7.99985e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:07:15.386, 09/14/2020 14:07:15.326, 6.95316e-1, 2.50617e-1, 1.26625e+2, 4.54374e+1, 3.87791e+3, 9.97932e+1, 6.98044e-1, 2.51682e-1, 1.27122e+2, 4.56308e+1, 5.03768e+2, 5.02536e-2, 3.33234e+1, 2.32779e-2, 3.63522e+1, 7.05863e-3, 3.49251e+0, 3.76897e-4, 2.31623e+0, 5.62940e-4, -1.72939e+0, 0.00000e+0, -7.01412e+0, 0.00000e+0, 5.32109e+0, 4.26136e-4, 9.98327e+1, 7.99504e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:07:25.345, 09/14/2020 14:07:25.278, 1.86677e+0, 3.35755e-1, 3.30201e+2, 5.39303e+1, 5.55680e+3, 9.43173e+2, 1.87749e+0, 3.39353e-1, 3.32091e+2, 5.45347e+1, 5.03719e+2, 1.79919e-2, 3.33464e+1, 1.73869e-2, 3.63645e+1, 3.74308e-3, 3.49219e+0, 7.35115e-4, 2.31508e+0, 4.54270e-4, -1.72939e+0, 0.00000e+0, -7.01391e+0, 8.61835e-5, 5.32235e+0, 3.68292e-4, 9.98565e+1, 6.90980e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:07:35.288, 09/14/2020 14:07:35.223, 2.60451e+0, 1.39875e-1, 4.39979e+2, 1.61039e+1, 8.77275e+3, 9.30077e+2, 2.62769e+0, 1.43540e-1, 4.43887e+2, 1.66499e+1, 5.03707e+2, 2.03188e-2, 3.34052e+1, 2.41965e-2, 3.63723e+1, 3.66439e-3, 3.49232e+0, 4.00596e-4, 2.31487e+0, 2.47738e-4, -1.72939e+0, 0.00000e+0, -7.01383e+0, 9.92040e-6, 5.32364e+0, 4.06683e-4, 9.98807e+1, 7.63008e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:07:45.233, 09/14/2020 14:07:45.169, 2.87238e+0, 2.89021e-2, 4.65143e+2, 2.42898e+0, 1.14543e+4, 6.83692e+2, 2.90569e+0, 3.11595e-2, 4.70534e+2, 2.77680e+0, 5.03712e+2, 1.24155e-2, 3.34329e+1, 1.26538e-2, 3.63887e+1, 5.86027e-3, 3.49267e+0, 5.68361e-4, 2.31538e+0, 1.45314e-4, -1.72939e+0, 0.00000e+0, -7.01389e+0, 1.20897e-5, 5.32493e+0, 3.57613e-4, 9.99049e+1, 6.70943e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:07:55.175, 09/14/2020 14:07:55.114, 2.85591e+0, 2.15519e-2, 4.67729e+2, 4.21605e-1, 1.31941e+4, 4.90282e+2, 2.89408e+0, 2.04170e-2, 4.73983e+2, 6.18899e-1, 5.03723e+2, 1.13205e-2, 3.34724e+1, 1.90577e-2, 3.64059e+1, 5.40619e-3, 3.49291e+0, 4.18196e-4, 2.31561e+0, 1.78454e-4, -1.72939e+0, 0.00000e+0, -7.01389e+0, 9.36222e-16, 5.32622e+0, 4.04461e-4, 9.99291e+1, 7.58839e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:08:05.132, 09/14/2020 14:08:05.066, 2.78977e+0, 1.14798e-2, 4.69841e+2, 1.01874e+0, 1.45491e+4, 3.28117e+2, 2.83095e+0, 1.11417e-2, 4.76778e+2, 1.18947e+0, 5.03727e+2, 1.22542e-2, 3.34969e+1, 1.40346e-2, 3.64195e+1, 5.70221e-3, 3.49204e+0, 2.36195e-4, 2.31550e+0, 4.44229e-4, -1.72939e+0, 0.00000e+0, -7.01389e+0, 9.36222e-16, 5.32747e+0, 3.68392e-4, 9.99526e+1, 6.91168e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:08:15.088, 09/14/2020 14:08:15.017, 2.83262e+0, 1.41574e-2, 4.71345e+2, 2.65103e-1, 1.54430e+4, 2.08279e+2, 2.87705e+0, 1.49330e-2, 4.78738e+2, 3.43278e-1, 5.03739e+2, 1.00888e-2, 3.35207e+1, 9.60365e-3, 3.64456e+1, 1.09069e-2, 3.49213e+0, 5.61415e-4, 2.31569e+0, 1.73903e-4, -1.72939e+0, 0.00000e+0, -7.01389e+0, 9.36222e-16, 5.32875e+0, 3.95281e-4, 9.99765e+1, 7.41616e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:08:25.026, 09/14/2020 14:08:24.962, 2.83132e+0, 7.71801e-3, 4.72690e+2, 1.28716e+0, 1.60148e+4, 1.32229e+2, 2.87740e+0, 7.49147e-3, 4.80383e+2, 1.36678e+0, 5.03750e+2, 1.26522e-2, 3.35531e+1, 1.74941e-2, 3.64720e+1, 7.33598e-3, 3.49135e+0, 6.33845e-4, 2.31534e+0, 2.25732e-4, -1.72939e+0, 0.00000e+0, -7.01389e+0, 9.36222e-16, 5.33004e+0, 3.52795e-4, 1.00001e+2, 6.61905e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
